,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
416,416,7.052400840000018,181.64046037116236,83872.0,200,0.3,512
417,417,7.069263759000023,181.64046037116236,84073.0,200,0.3,512
418,418,7.0861264780000965,181.64046037116236,84274.0,200,0.3,512
419,419,7.103068455000084,181.64046037116236,84475.0,200,0.3,512
420,420,7.119897407000053,181.64046037116236,84676.0,200,0.3,512
421,421,7.136777183000049,181.64046037116236,84877.0,200,0.3,512
422,422,7.153614581000056,181.64046037116236,85078.0,200,0.3,512
423,423,7.170522145999939,181.64046037116236,85279.0,200,0.3,512
424,424,7.1874023630000465,181.64046037116236,85480.0,200,0.3,512
425,425,7.204271865999999,181.64046037116236,85681.0,200,0.3,512
426,426,7.221144099999947,181.64046037116236,85882.0,200,0.3,512
427,427,7.237929149000138,181.64046037116236,86083.0,200,0.3,512
428,428,7.254719758999954,181.64046037116236,86284.0,200,0.3,512
429,429,7.271586981999917,181.64046037116236,86485.0,200,0.3,512
430,430,7.288464057000056,181.64046037116236,86686.0,200,0.3,512
431,431,7.3053743749999285,181.64046037116236,86887.0,200,0.3,512
432,432,7.322178021000127,181.64046037116236,87088.0,200,0.3,512
433,433,7.339004100000011,181.64046037116236,87289.0,200,0.3,512
434,434,7.355964259000075,181.64046037116236,87490.0,200,0.3,512
435,435,7.372762279999961,181.64046037116236,87691.0,200,0.3,512
436,436,7.389708711000139,181.64046037116236,87892.0,200,0.3,512
437,437,7.406542359000014,181.64046037116236,88093.0,200,0.3,512
438,438,7.423398206999991,181.64046037116236,88294.0,200,0.3,512
439,439,7.440188080000098,181.64046037116236,88495.0,200,0.3,512
440,440,7.457066234999957,181.64046037116236,88696.0,200,0.3,512
441,441,7.473872295000092,181.64046037116236,88897.0,200,0.3,512
442,442,7.490699413000129,181.64046037116236,89098.0,200,0.3,512
443,443,7.507443331000104,181.64046037116236,89299.0,200,0.3,512
444,444,7.52417289899995,181.64046037116236,89500.0,200,0.3,512
445,445,7.540988127999981,181.64046037116236,89701.0,200,0.3,512
446,446,7.557767264999939,181.64046037116236,89902.0,200,0.3,512
447,447,7.574553566000077,181.64046037116236,90103.0,200,0.3,512
448,448,7.5914443120000215,181.64046037116236,90304.0,200,0.3,512
449,449,7.608201209000072,181.64046037116236,90505.0,200,0.3,512
450,450,7.624983339999972,181.64046037116236,90706.0,200,0.3,512
451,451,7.641760059000035,181.64046037116236,90907.0,200,0.3,512
452,452,7.658577089000119,181.64046037116236,91108.0,200,0.3,512
453,453,7.67542431600009,181.64046037116236,91309.0,200,0.3,512
454,454,7.692270781999923,181.64046037116236,91510.0,200,0.3,512
455,455,7.709081750999985,181.64046037116236,91711.0,200,0.3,512
456,456,7.726007060000029,181.64046037116236,91912.0,200,0.3,512
457,457,7.742832319999934,181.64046037116236,92113.0,200,0.3,512
458,458,7.7597210359999735,181.64046037116236,92314.0,200,0.3,512
459,459,7.776545921999968,181.64046037116236,92515.0,200,0.3,512
460,460,7.793354593999993,181.64046037116236,92716.0,200,0.3,512
461,461,7.810192377000021,181.64046037116236,92917.0,200,0.3,512
462,462,7.827119998999933,181.70004408051486,93119.0,200,0.3,512
463,463,7.84395569000003,181.70004408051486,93320.0,200,0.3,512
464,464,7.8607619680001335,181.70004408051486,93521.0,200,0.3,512
465,465,7.8776663900000585,181.70004408051486,93722.0,200,0.3,512
466,466,7.89456019499994,181.70004408051486,93923.0,200,0.3,512
467,467,7.911461544000076,181.70004408051486,94124.0,200,0.3,512
468,468,7.928297189999967,181.70004408051486,94325.0,200,0.3,512
469,469,7.945139613000038,181.70004408051486,94526.0,200,0.3,512
470,470,7.961969451999948,181.70004408051486,94727.0,200,0.3,512
471,471,7.9787971709999965,181.70004408051486,94928.0,200,0.3,512
472,472,7.995694214999958,181.70004408051486,95129.0,200,0.3,512
473,473,8.012554976000047,181.70004408051486,95330.0,200,0.3,512
474,474,8.029377653999973,181.70004408051486,95531.0,200,0.3,512
475,475,8.046322329000077,181.70004408051486,95732.0,200,0.3,512
476,476,8.06312356300009,181.70004408051486,95933.0,200,0.3,512
477,477,8.079974355000104,181.70004408051486,96134.0,200,0.3,512
478,478,8.096743587999981,181.70004408051486,96335.0,200,0.3,512
479,479,8.113562358000081,181.70004408051486,96536.0,200,0.3,512
480,480,8.130405424999935,181.70004408051486,96737.0,200,0.3,512
481,481,8.147302240000045,181.70004408051486,96938.0,200,0.3,512
482,482,8.164102277999973,181.70004408051486,97139.0,200,0.3,512
483,483,8.180949415999976,181.70004408051486,97340.0,200,0.3,512
484,484,8.197663926000132,181.70004408051486,97541.0,200,0.3,512
485,485,8.214462981999986,181.70004408051486,97742.0,200,0.3,512
486,486,8.231317883999964,181.70004408051486,97943.0,200,0.3,512
487,487,8.248090919000106,181.70004408051486,98144.0,200,0.3,512
488,488,8.264928301000054,181.70004408051486,98345.0,200,0.3,512
489,489,8.281812246000072,181.70004408051486,98546.0,200,0.3,512
490,490,8.298662766999996,181.70004408051486,98747.0,200,0.3,512
491,491,8.316060889000028,181.70004408051486,98948.0,200,0.3,512
492,492,8.333043225999972,181.70004408051486,99149.0,200,0.3,512
493,493,8.349990207000019,181.70004408051486,99350.0,200,0.3,512
494,494,8.366870728000094,181.70004408051486,99551.0,200,0.3,512
495,495,8.383732984000062,181.70004408051486,99752.0,200,0.3,512
496,496,8.40063695799995,181.70004408051486,99953.0,200,0.3,512
497,497,8.417446415000086,181.70004408051486,100154.0,200,0.3,512
498,498,8.434359674000007,181.70004408051486,100355.0,200,0.3,512
499,499,8.451131351999948,181.70004408051486,100556.0,200,0.3,512
500,500,8.467991149,181.70004408051486,100757.0,200,0.3,512
501,501,8.484821027999942,181.70004408051486,100958.0,200,0.3,512
502,502,8.501648850000038,181.70004408051486,101159.0,200,0.3,512
503,503,8.518523593000054,181.70004408051486,101360.0,200,0.3,512
504,504,8.535343223999917,181.70004408051486,101561.0,200,0.3,512
505,505,8.552276312999993,181.70004408051486,101762.0,200,0.3,512
506,506,8.569132055999944,181.70004408051486,101963.0,200,0.3,512
507,507,8.585997104999933,181.70004408051486,102164.0,200,0.3,512
508,508,8.60294113000009,181.70004408051486,102365.0,200,0.3,512
509,509,8.619804319999957,181.70004408051486,102566.0,200,0.3,512
510,510,8.636655876000077,181.70004408051486,102767.0,200,0.3,512
511,511,8.653503190000038,181.70004408051486,102968.0,200,0.3,512
512,512,8.670397322000099,181.81673932058519,103170.0,200,0.3,512
